Start profiling...
---------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                             Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg    # of Calls  
---------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
Train Epoch: 1 [46880/60000 (78%)]	Loss: 0.054605
Train Epoch: 1 [47040/60000 (78%)]	Loss: 0.001617
Train Epoch: 1 [47200/60000 (79%)]	Loss: 0.002219
Train Epoch: 1 [47360/60000 (79%)]	Loss: 0.029965
Train Epoch: 1 [47520/60000 (79%)]	Loss: 0.064396
Train Epoch: 1 [47680/60000 (79%)]	Loss: 0.850688
Train Epoch: 1 [47840/60000 (80%)]	Loss: 0.025595
Train Epoch: 1 [48000/60000 (80%)]	Loss: 0.250730
Train Epoch: 1 [48160/60000 (80%)]	Loss: 0.141436
Train Epoch: 1 [48320/60000 (81%)]	Loss: 0.892722
Train Epoch: 1 [48480/60000 (81%)]	Loss: 0.300549
Train Epoch: 1 [48640/60000 (81%)]	Loss: 0.008309
Train Epoch: 1 [48800/60000 (81%)]	Loss: 0.127665
Train Epoch: 1 [48960/60000 (82%)]	Loss: 0.029523
Train Epoch: 1 [49120/60000 (82%)]	Loss: 0.007768
Train Epoch: 1 [49280/60000 (82%)]	Loss: 0.391906
Train Epoch: 1 [49440/60000 (82%)]	Loss: 0.047799
Train Epoch: 1 [49600/60000 (83%)]	Loss: 0.013378
Train Epoch: 1 [49760/60000 (83%)]	Loss: 0.088469
Train Epoch: 1 [49920/60000 (83%)]	Loss: 0.000977
Train Epoch: 1 [50080/60000 (83%)]	Loss: 0.356874
Train Epoch: 1 [50240/60000 (84%)]	Loss: 0.763187
Train Epoch: 1 [50400/60000 (84%)]	Loss: 0.020380
Train Epoch: 1 [50560/60000 (84%)]	Loss: 0.031915
Train Epoch: 1 [50720/60000 (85%)]	Loss: 0.663017
Train Epoch: 1 [50880/60000 (85%)]	Loss: 0.014511
Train Epoch: 1 [51040/60000 (85%)]	Loss: 0.017365
Train Epoch: 1 [51200/60000 (85%)]	Loss: 0.004263
Train Epoch: 1 [51360/60000 (86%)]	Loss: 0.593016
Train Epoch: 1 [51520/60000 (86%)]	Loss: 0.000896
Train Epoch: 1 [51680/60000 (86%)]	Loss: 0.008654
Train Epoch: 1 [51840/60000 (86%)]	Loss: 0.020995
Train Epoch: 1 [52000/60000 (87%)]	Loss: 0.273002
Train Epoch: 1 [52160/60000 (87%)]	Loss: 0.017110
Train Epoch: 1 [52320/60000 (87%)]	Loss: 0.035754
Train Epoch: 1 [52480/60000 (87%)]	Loss: 0.043369
Train Epoch: 1 [52640/60000 (88%)]	Loss: 0.015705
Train Epoch: 1 [52800/60000 (88%)]	Loss: 0.046054
Train Epoch: 1 [52960/60000 (88%)]	Loss: 0.048279
Train Epoch: 1 [53120/60000 (89%)]	Loss: 0.136810
Train Epoch: 1 [53280/60000 (89%)]	Loss: 0.020886
Train Epoch: 1 [53440/60000 (89%)]	Loss: 0.005973
Train Epoch: 1 [53600/60000 (89%)]	Loss: 0.018442
Train Epoch: 1 [53760/60000 (90%)]	Loss: 0.057104
Train Epoch: 1 [53920/60000 (90%)]	Loss: 0.003343
Train Epoch: 1 [54080/60000 (90%)]	Loss: 0.091352
Train Epoch: 1 [54240/60000 (90%)]	Loss: 0.085504
Train Epoch: 1 [54400/60000 (91%)]	Loss: 0.012564
Train Epoch: 1 [54560/60000 (91%)]	Loss: 0.038714
Train Epoch: 1 [54720/60000 (91%)]	Loss: 0.070522
Train Epoch: 1 [54880/60000 (91%)]	Loss: 0.219295
Train Epoch: 1 [55040/60000 (92%)]	Loss: 0.036378
Train Epoch: 1 [55200/60000 (92%)]	Loss: 0.100927
Train Epoch: 1 [55360/60000 (92%)]	Loss: 0.029661
Train Epoch: 1 [55520/60000 (93%)]	Loss: 0.001592
Train Epoch: 1 [55680/60000 (93%)]	Loss: 0.203453
Train Epoch: 1 [55840/60000 (93%)]	Loss: 0.008386
Train Epoch: 1 [56000/60000 (93%)]	Loss: 0.031415
Train Epoch: 1 [56160/60000 (94%)]	Loss: 0.085876
Train Epoch: 1 [56320/60000 (94%)]	Loss: 0.041537
Train Epoch: 1 [56480/60000 (94%)]	Loss: 0.163802
Train Epoch: 1 [56640/60000 (94%)]	Loss: 0.016894
Train Epoch: 1 [56800/60000 (95%)]	Loss: 0.091328
Train Epoch: 1 [56960/60000 (95%)]	Loss: 0.038276
Train Epoch: 1 [57120/60000 (95%)]	Loss: 0.004954
Train Epoch: 1 [57280/60000 (95%)]	Loss: 0.000404
Train Epoch: 1 [57440/60000 (96%)]	Loss: 0.043854
Train Epoch: 1 [57600/60000 (96%)]	Loss: 0.208548
Train Epoch: 1 [57760/60000 (96%)]	Loss: 0.018483
Train Epoch: 1 [57920/60000 (97%)]	Loss: 0.795273
Train Epoch: 1 [58080/60000 (97%)]	Loss: 0.002859
Train Epoch: 1 [58240/60000 (97%)]	Loss: 0.016912
Train Epoch: 1 [58400/60000 (97%)]	Loss: 0.123258
Train Epoch: 1 [58560/60000 (98%)]	Loss: 0.340186
Train Epoch: 1 [58720/60000 (98%)]	Loss: 0.241562
Train Epoch: 1 [58880/60000 (98%)]	Loss: 0.061923
Train Epoch: 1 [59040/60000 (98%)]	Loss: 0.000462
Train Epoch: 1 [59200/60000 (99%)]	Loss: 0.016762
Train Epoch: 1 [59360/60000 (99%)]	Loss: 0.164554
Train Epoch: 1 [59520/60000 (99%)]	Loss: 0.173247
Train Epoch: 1 [59680/60000 (99%)]	Loss: 0.199349
Train Epoch: 1 [59840/60000 (100%)]	Loss: 0.025662
6.933040618896484

Test set: Average loss: 0.0631, Accuracy: 9816/10000 (98%)

0.828998327255249
Train Epoch: 2 [0/60000 (0%)]	Loss: 0.009226
Train Epoch: 2 [160/60000 (0%)]	Loss: 0.014089
Train Epoch: 2 [320/60000 (1%)]	Loss: 0.089628
Train Epoch: 2 [480/60000 (1%)]	Loss: 0.088478
Train Epoch: 2 [640/60000 (1%)]	Loss: 0.005041
Train Epoch: 2 [800/60000 (1%)]	Loss: 0.053090
Train Epoch: 2 [960/60000 (2%)]	Loss: 0.067644
Train Epoch: 2 [1120/60000 (2%)]	Loss: 0.303729
Train Epoch: 2 [1280/60000 (2%)]	Loss: 0.347207
Train Epoch: 2 [1440/60000 (2%)]	Loss: 0.842124
Train Epoch: 2 [1600/60000 (3%)]	Loss: 0.028189
Train Epoch: 2 [1760/60000 (3%)]	Loss: 0.117949
Train Epoch: 2 [1920/60000 (3%)]	Loss: 0.008904
Train Epoch: 2 [2080/60000 (3%)]	Loss: 0.001671
Train Epoch: 2 [2240/60000 (4%)]	Loss: 0.882314
Train Epoch: 2 [2400/60000 (4%)]	Loss: 0.184874
Train Epoch: 2 [2560/60000 (4%)]	Loss: 0.008857
Train Epoch: 2 [2720/60000 (5%)]	Loss: 0.003434
Train Epoch: 2 [2880/60000 (5%)]	Loss: 0.082350
Train Epoch: 2 [3040/60000 (5%)]	Loss: 0.013084
Train Epoch: 2 [3200/60000 (5%)]	Loss: 0.004206
Train Epoch: 2 [3360/60000 (6%)]	Loss: 0.000234
Train Epoch: 2 [3520/60000 (6%)]	Loss: 0.002211
Train Epoch: 2 [3680/60000 (6%)]	Loss: 0.011852
Train Epoch: 2 [3840/60000 (6%)]	Loss: 0.010555
Train Epoch: 2 [4000/60000 (7%)]	Loss: 0.355943
Train Epoch: 2 [4160/60000 (7%)]	Loss: 0.168976
Train Epoch: 2 [4320/60000 (7%)]	Loss: 0.003244
Train Epoch: 2 [4480/60000 (7%)]	Loss: 0.000404
Train Epoch: 2 [4640/60000 (8%)]	Loss: 0.002277
Train Epoch: 2 [4800/60000 (8%)]	Loss: 0.043500
Train Epoch: 2 [4960/60000 (8%)]	Loss: 0.025133
Train Epoch: 2 [5120/60000 (9%)]	Loss: 0.073037
Train Epoch: 2 [5280/60000 (9%)]	Loss: 0.411172
Train Epoch: 2 [5440/60000 (9%)]	Loss: 0.001545
Train Epoch: 2 [5600/60000 (9%)]	Loss: 0.263753
Train Epoch: 2 [5760/60000 (10%)]	Loss: 0.001497
Train Epoch: 2 [5920/60000 (10%)]	Loss: 0.149727
Train Epoch: 2 [6080/60000 (10%)]	Loss: 0.014814
Train Epoch: 2 [6240/60000 (10%)]	Loss: 0.037838
Train Epoch: 2 [6400/60000 (11%)]	Loss: 0.068906
Train Epoch: 2 [6560/60000 (11%)]	Loss: 0.166115
Train Epoch: 2 [6720/60000 (11%)]	Loss: 0.002826
Train Epoch: 2 [6880/60000 (11%)]	Loss: 0.046547
Train Epoch: 2 [7040/60000 (12%)]	Loss: 0.005924
Train Epoch: 2 [7200/60000 (12%)]	Loss: 0.006620
Train Epoch: 2 [7360/60000 (12%)]	Loss: 0.388133
Train Epoch: 2 [7520/60000 (13%)]	Loss: 0.012183
Train Epoch: 2 [7680/60000 (13%)]	Loss: 0.003054
Train Epoch: 2 [7840/60000 (13%)]	Loss: 0.064834
Train Epoch: 2 [8000/60000 (13%)]	Loss: 0.576427
Train Epoch: 2 [8160/60000 (14%)]	Loss: 0.537665
Train Epoch: 2 [8320/60000 (14%)]	Loss: 0.213846
Train Epoch: 2 [8480/60000 (14%)]	Loss: 0.048561
Train Epoch: 2 [8640/60000 (14%)]	Loss: 0.709142
Train Epoch: 2 [8800/60000 (15%)]	Loss: 0.025205
Train Epoch: 2 [8960/60000 (15%)]	Loss: 0.023705
Train Epoch: 2 [9120/60000 (15%)]	Loss: 0.009120
Train Epoch: 2 [9280/60000 (15%)]	Loss: 0.125862
Train Epoch: 2 [9440/60000 (16%)]	Loss: 0.002641
Train Epoch: 2 [9600/60000 (16%)]	Loss: 0.259131
Train Epoch: 2 [9760/60000 (16%)]	Loss: 0.562864
Train Epoch: 2 [9920/60000 (17%)]	Loss: 0.402448
Train Epoch: 2 [10080/60000 (17%)]	Loss: 0.227224
Train Epoch: 2 [10240/60000 (17%)]	Loss: 0.010571
Train Epoch: 2 [10400/60000 (17%)]	Loss: 0.007735
Train Epoch: 2 [10560/60000 (18%)]	Loss: 0.032580
Train Epoch: 2 [10720/60000 (18%)]	Loss: 0.034182
Train Epoch: 2 [10880/60000 (18%)]	Loss: 0.000333
Train Epoch: 2 [11040/60000 (18%)]	Loss: 0.026582
Train Epoch: 2 [11200/60000 (19%)]	Loss: 0.002553
Train Epoch: 2 [11360/60000 (19%)]	Loss: 0.181029
Train Epoch: 2 [11520/60000 (19%)]	Loss: 0.189991
Train Epoch: 2 [11680/60000 (19%)]	Loss: 0.001292
Train Epoch: 2 [11840/60000 (20%)]	Loss: 0.000405
Train Epoch: 2 [12000/60000 (20%)]	Loss: 0.198961
Train Epoch: 2 [12160/60000 (20%)]	Loss: 0.048554
Train Epoch: 2 [12320/60000 (21%)]	Loss: 0.048519
Train Epoch: 2 [12480/60000 (21%)]	Loss: 0.002043
Train Epoch: 2 [12640/60000 (21%)]	Loss: 0.418329
Train Epoch: 2 [12800/60000 (21%)]	Loss: 0.200652
Train Epoch: 2 [12960/60000 (22%)]	Loss: 0.285610
Train Epoch: 2 [13120/60000 (22%)]	Loss: 0.007828
Train Epoch: 2 [13280/60000 (22%)]	Loss: 0.063945
Train Epoch: 2 [13440/60000 (22%)]	Loss: 0.006830
Train Epoch: 2 [13600/60000 (23%)]	Loss: 0.010969
Train Epoch: 2 [13760/60000 (23%)]	Loss: 0.728654
Train Epoch: 2 [13920/60000 (23%)]	Loss: 0.016561
Train Epoch: 2 [14080/60000 (23%)]	Loss: 0.004407
Train Epoch: 2 [14240/60000 (24%)]	Loss: 0.002288
Train Epoch: 2 [14400/60000 (24%)]	Loss: 0.073495
Train Epoch: 2 [14560/60000 (24%)]	Loss: 0.026163
Train Epoch: 2 [14720/60000 (25%)]	Loss: 0.009432
Train Epoch: 2 [14880/60000 (25%)]	Loss: 0.051415
Train Epoch: 2 [15040/60000 (25%)]	Loss: 0.039878
Train Epoch: 2 [15200/60000 (25%)]	Loss: 0.211087
Train Epoch: 2 [15360/60000 (26%)]	Loss: 0.112586
Train Epoch: 2 [15520/60000 (26%)]	Loss: 0.009886
Train Epoch: 2 [15680/60000 (26%)]	Loss: 0.010246
Train Epoch: 2 [15840/60000 (26%)]	Loss: 0.002393
Train Epoch: 2 [16000/60000 (27%)]	Loss: 0.023853
Train Epoch: 2 [16160/60000 (27%)]	Loss: 0.053185
Train Epoch: 2 [16320/60000 (27%)]	Loss: 0.004817
Train Epoch: 2 [16480/60000 (27%)]	Loss: 0.000417
Train Epoch: 2 [16640/60000 (28%)]	Loss: 0.042346
Train Epoch: 2 [16800/60000 (28%)]	Loss: 0.001306
Train Epoch: 2 [16960/60000 (28%)]	Loss: 0.003484
Train Epoch: 2 [17120/60000 (29%)]	Loss: 0.012780
Train Epoch: 2 [17280/60000 (29%)]	Loss: 0.002693
Train Epoch: 2 [17440/60000 (29%)]	Loss: 0.030319
Train Epoch: 2 [17600/60000 (29%)]	Loss: 0.010460
Train Epoch: 2 [17760/60000 (30%)]	Loss: 0.167453
Train Epoch: 2 [17920/60000 (30%)]	Loss: 0.001818
Train Epoch: 2 [18080/60000 (30%)]	Loss: 0.124439
Train Epoch: 2 [18240/60000 (30%)]	Loss: 0.352720
Train Epoch: 2 [18400/60000 (31%)]	Loss: 0.102540
Train Epoch: 2 [18560/60000 (31%)]	Loss: 0.048486
Train Epoch: 2 [18720/60000 (31%)]	Loss: 0.003210
Train Epoch: 2 [18880/60000 (31%)]	Loss: 0.001801
Train Epoch: 2 [19040/60000 (32%)]	Loss: 0.086263
Train Epoch: 2 [19200/60000 (32%)]	Loss: 0.025992
Train Epoch: 2 [19360/60000 (32%)]	Loss: 0.051283
Train Epoch: 2 [19520/60000 (33%)]	Loss: 0.115041
Train Epoch: 2 [19680/60000 (33%)]	Loss: 0.200597
Train Epoch: 2 [19840/60000 (33%)]	Loss: 0.038186
Train Epoch: 2 [20000/60000 (33%)]	Loss: 0.002937
Train Epoch: 2 [20160/60000 (34%)]	Loss: 0.291141
Train Epoch: 2 [20320/60000 (34%)]	Loss: 0.106120
Train Epoch: 2 [20480/60000 (34%)]	Loss: 0.038738
Train Epoch: 2 [20640/60000 (34%)]	Loss: 0.066092
Train Epoch: 2 [20800/60000 (35%)]	Loss: 0.010977
Train Epoch: 2 [20960/60000 (35%)]	Loss: 0.009043
Train Epoch: 2 [21120/60000 (35%)]	Loss: 0.054488
Train Epoch: 2 [21280/60000 (35%)]	Loss: 0.127534
Train Epoch: 2 [21440/60000 (36%)]	Loss: 0.008704
Train Epoch: 2 [21600/60000 (36%)]	Loss: 0.366979
Train Epoch: 2 [21760/60000 (36%)]	Loss: 0.000648
Train Epoch: 2 [21920/60000 (37%)]	Loss: 0.088753
Train Epoch: 2 [22080/60000 (37%)]	Loss: 0.008642
Train Epoch: 2 [22240/60000 (37%)]	Loss: 0.019737
Train Epoch: 2 [22400/60000 (37%)]	Loss: 0.001751
Train Epoch: 2 [22560/60000 (38%)]	Loss: 0.027744
Train Epoch: 2 [22720/60000 (38%)]	Loss: 0.000982
Train Epoch: 2 [22880/60000 (38%)]	Loss: 0.001383
Train Epoch: 2 [23040/60000 (38%)]	Loss: 0.023103
Train Epoch: 2 [23200/60000 (39%)]	Loss: 0.001633
Train Epoch: 2 [23360/60000 (39%)]	Loss: 0.006957
Train Epoch: 2 [23520/60000 (39%)]	Loss: 0.005387
Train Epoch: 2 [23680/60000 (39%)]	Loss: 0.002340
Train Epoch: 2 [23840/60000 (40%)]	Loss: 0.009568
Train Epoch: 2 [24000/60000 (40%)]	Loss: 0.030550
Train Epoch: 2 [24160/60000 (40%)]	Loss: 0.028687
Train Epoch: 2 [24320/60000 (41%)]	Loss: 0.004823
Train Epoch: 2 [24480/60000 (41%)]	Loss: 0.475369
Train Epoch: 2 [24640/60000 (41%)]	Loss: 0.002213
Train Epoch: 2 [24800/60000 (41%)]	Loss: 0.002804
Train Epoch: 2 [24960/60000 (42%)]	Loss: 0.004709
Train Epoch: 2 [25120/60000 (42%)]	Loss: 0.041300
Train Epoch: 2 [25280/60000 (42%)]	Loss: 0.002129
Train Epoch: 2 [25440/60000 (42%)]	Loss: 0.038759
Train Epoch: 2 [25600/60000 (43%)]	Loss: 0.006288
Train Epoch: 2 [25760/60000 (43%)]	Loss: 0.001037
Train Epoch: 2 [25920/60000 (43%)]	Loss: 0.635909
Train Epoch: 2 [26080/60000 (43%)]	Loss: 0.150186
Train Epoch: 2 [26240/60000 (44%)]	Loss: 0.047647
Train Epoch: 2 [26400/60000 (44%)]	Loss: 0.018941
Train Epoch: 2 [26560/60000 (44%)]	Loss: 0.046582
Train Epoch: 2 [26720/60000 (45%)]	Loss: 0.001264
Train Epoch: 2 [26880/60000 (45%)]	Loss: 0.099238
Train Epoch: 2 [27040/60000 (45%)]	Loss: 0.001075
Train Epoch: 2 [27200/60000 (45%)]	Loss: 0.238321
Train Epoch: 2 [27360/60000 (46%)]	Loss: 0.219440
Train Epoch: 2 [27520/60000 (46%)]	Loss: 0.003418
Train Epoch: 2 [27680/60000 (46%)]	Loss: 0.003207
Train Epoch: 2 [27840/60000 (46%)]	Loss: 0.078567
Train Epoch: 2 [28000/60000 (47%)]	Loss: 0.021934
Train Epoch: 2 [28160/60000 (47%)]	Loss: 0.002164
Train Epoch: 2 [28320/60000 (47%)]	Loss: 0.147060
Train Epoch: 2 [28480/60000 (47%)]	Loss: 0.015194
Train Epoch: 2 [28640/60000 (48%)]	Loss: 0.000067
Train Epoch: 2 [28800/60000 (48%)]	Loss: 0.114881
Train Epoch: 2 [28960/60000 (48%)]	Loss: 0.003158
Train Epoch: 2 [29120/60000 (49%)]	Loss: 0.899549
Train Epoch: 2 [29280/60000 (49%)]	Loss: 0.035029
Train Epoch: 2 [29440/60000 (49%)]	Loss: 0.005764
Train Epoch: 2 [29600/60000 (49%)]	Loss: 0.014222
Train Epoch: 2 [29760/60000 (50%)]	Loss: 0.231181
Train Epoch: 2 [29920/60000 (50%)]	Loss: 0.012793
Train Epoch: 2 [30080/60000 (50%)]	Loss: 0.005181
Train Epoch: 2 [30240/60000 (50%)]	Loss: 0.102889
Train Epoch: 2 [30400/60000 (51%)]	Loss: 0.019355
Train Epoch: 2 [30560/60000 (51%)]	Loss: 0.200175
Train Epoch: 2 [30720/60000 (51%)]	Loss: 0.003761
Train Epoch: 2 [30880/60000 (51%)]	Loss: 0.189427
Train Epoch: 2 [31040/60000 (52%)]	Loss: 0.261607
Train Epoch: 2 [31200/60000 (52%)]	Loss: 0.043503
Train Epoch: 2 [31360/60000 (52%)]	Loss: 0.036448
Train Epoch: 2 [31520/60000 (53%)]	Loss: 0.000591
Train Epoch: 2 [31680/60000 (53%)]	Loss: 0.041225
Train Epoch: 2 [31840/60000 (53%)]	Loss: 0.000466
Train Epoch: 2 [32000/60000 (53%)]	Loss: 0.037627
Train Epoch: 2 [32160/60000 (54%)]	Loss: 0.130065
Train Epoch: 2 [32320/60000 (54%)]	Loss: 0.004769
Train Epoch: 2 [32480/60000 (54%)]	Loss: 0.062100
Train Epoch: 2 [32640/60000 (54%)]	Loss: 0.003176
Train Epoch: 2 [32800/60000 (55%)]	Loss: 0.029113
Train Epoch: 2 [32960/60000 (55%)]	Loss: 0.225855
Train Epoch: 2 [33120/60000 (55%)]	Loss: 0.058909
Train Epoch: 2 [33280/60000 (55%)]	Loss: 0.174127
Train Epoch: 2 [33440/60000 (56%)]	Loss: 0.018750
Train Epoch: 2 [33600/60000 (56%)]	Loss: 0.002182
Train Epoch: 2 [33760/60000 (56%)]	Loss: 0.007714
Train Epoch: 2 [33920/60000 (57%)]	Loss: 0.000328
Train Epoch: 2 [34080/60000 (57%)]	Loss: 0.182046
Train Epoch: 2 [34240/60000 (57%)]	Loss: 0.004999
Train Epoch: 2 [34400/60000 (57%)]	Loss: 0.003233
Train Epoch: 2 [34560/60000 (58%)]	Loss: 0.016976
Train Epoch: 2 [34720/60000 (58%)]	Loss: 0.000207
Train Epoch: 2 [34880/60000 (58%)]	Loss: 0.000147
Train Epoch: 2 [35040/60000 (58%)]	Loss: 0.120695
Train Epoch: 2 [35200/60000 (59%)]	Loss: 0.174732
Train Epoch: 2 [35360/60000 (59%)]	Loss: 0.013574
Train Epoch: 2 [35520/60000 (59%)]	Loss: 0.026426
Train Epoch: 2 [35680/60000 (59%)]	Loss: 0.003815
Train Epoch: 2 [35840/60000 (60%)]	Loss: 0.137740
Train Epoch: 2 [36000/60000 (60%)]	Loss: 0.228834
Train Epoch: 2 [36160/60000 (60%)]	Loss: 0.109438
Train Epoch: 2 [36320/60000 (61%)]	Loss: 0.035832
Train Epoch: 2 [36480/60000 (61%)]	Loss: 0.002609
Train Epoch: 2 [36640/60000 (61%)]	Loss: 0.251764
Train Epoch: 2 [36800/60000 (61%)]	Loss: 0.030284
Train Epoch: 2 [36960/60000 (62%)]	Loss: 0.033017
Train Epoch: 2 [37120/60000 (62%)]	Loss: 0.000636
Train Epoch: 2 [37280/60000 (62%)]	Loss: 0.001397
Train Epoch: 2 [37440/60000 (62%)]	Loss: 0.015802
Train Epoch: 2 [37600/60000 (63%)]	Loss: 0.015215
Train Epoch: 2 [37760/60000 (63%)]	Loss: 0.214388
Train Epoch: 2 [37920/60000 (63%)]	Loss: 0.005897
Train Epoch: 2 [38080/60000 (63%)]	Loss: 0.003190
Train Epoch: 2 [38240/60000 (64%)]	Loss: 0.002759
Train Epoch: 2 [38400/60000 (64%)]	Loss: 0.001156
Train Epoch: 2 [38560/60000 (64%)]	Loss: 0.007829
Train Epoch: 2 [38720/60000 (65%)]	Loss: 0.070183
Train Epoch: 2 [38880/60000 (65%)]	Loss: 0.001320
Train Epoch: 2 [39040/60000 (65%)]	Loss: 0.000190
Train Epoch: 2 [39200/60000 (65%)]	Loss: 0.000395
Train Epoch: 2 [39360/60000 (66%)]	Loss: 0.002392
Train Epoch: 2 [39520/60000 (66%)]	Loss: 0.000744
Train Epoch: 2 [39680/60000 (66%)]	Loss: 0.369767
Train Epoch: 2 [39840/60000 (66%)]	Loss: 0.011490
Train Epoch: 2 [40000/60000 (67%)]	Loss: 0.224633
Train Epoch: 2 [40160/60000 (67%)]	Loss: 0.005291
Train Epoch: 2 [40320/60000 (67%)]	Loss: 0.134268
Train Epoch: 2 [40480/60000 (67%)]	Loss: 0.002904
Train Epoch: 2 [40640/60000 (68%)]	Loss: 0.023287
Train Epoch: 2 [40800/60000 (68%)]	Loss: 0.007014
Train Epoch: 2 [40960/60000 (68%)]	Loss: 0.032189
Train Epoch: 2 [41120/60000 (69%)]	Loss: 0.285379
Train Epoch: 2 [41280/60000 (69%)]	Loss: 0.052526
Train Epoch: 2 [41440/60000 (69%)]	Loss: 0.037616
Train Epoch: 2 [41600/60000 (69%)]	Loss: 0.006604
Train Epoch: 2 [41760/60000 (70%)]	Loss: 0.000712
Train Epoch: 2 [41920/60000 (70%)]	Loss: 0.000270
Train Epoch: 2 [42080/60000 (70%)]	Loss: 0.005195
Train Epoch: 2 [42240/60000 (70%)]	Loss: 0.000670
Train Epoch: 2 [42400/60000 (71%)]	Loss: 0.323599
Train Epoch: 2 [42560/60000 (71%)]	Loss: 0.012098
Train Epoch: 2 [42720/60000 (71%)]	Loss: 0.000240
Train Epoch: 2 [42880/60000 (71%)]	Loss: 0.031652
Train Epoch: 2 [43040/60000 (72%)]	Loss: 0.164488
Train Epoch: 2 [43200/60000 (72%)]	Loss: 0.050490
Train Epoch: 2 [43360/60000 (72%)]	Loss: 0.217308
Train Epoch: 2 [43520/60000 (73%)]	Loss: 0.000121
Train Epoch: 2 [43680/60000 (73%)]	Loss: 0.031226
Train Epoch: 2 [43840/60000 (73%)]	Loss: 0.501804
Train Epoch: 2 [44000/60000 (73%)]	Loss: 0.049691
Train Epoch: 2 [44160/60000 (74%)]	Loss: 0.023728
