Start profiling...
linear_multiconv2d_handin_cpp.py:25: UserWarning: torch.range is deprecated and will be removed in a future release because its behavior is inconsistent with Python's range builtin. Instead, use torch.arange, which produces values in [start, end).
  channel0_y=torch.range(y_min,y_max).cuda(0)
linear_multiconv2d_handin_cpp.py:27: UserWarning: torch.range is deprecated and will be removed in a future release because its behavior is inconsistent with Python's range builtin. Instead, use torch.arange, which produces values in [start, end).
  channel0_x=torch.range(x_min,x_max).cuda(0)
---------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                             Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg    # of Calls  
---------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
Train Epoch: 7 [46080/60000 (77%)]	Loss: 0.074862
Train Epoch: 7 [46720/60000 (78%)]	Loss: 0.222316
Train Epoch: 7 [47360/60000 (79%)]	Loss: 0.471410
Train Epoch: 7 [48000/60000 (80%)]	Loss: 0.267169
Train Epoch: 7 [48640/60000 (81%)]	Loss: 0.128600
Train Epoch: 7 [49280/60000 (82%)]	Loss: 0.238512
Train Epoch: 7 [49920/60000 (83%)]	Loss: 0.062034
Train Epoch: 7 [50560/60000 (84%)]	Loss: 0.176715
Train Epoch: 7 [51200/60000 (85%)]	Loss: 0.266613
Train Epoch: 7 [51840/60000 (86%)]	Loss: 0.070402
Train Epoch: 7 [52480/60000 (87%)]	Loss: 0.402390
Train Epoch: 7 [53120/60000 (88%)]	Loss: 0.114163
Train Epoch: 7 [53760/60000 (90%)]	Loss: 0.268180
Train Epoch: 7 [54400/60000 (91%)]	Loss: 0.112424
Train Epoch: 7 [55040/60000 (92%)]	Loss: 0.093896
Train Epoch: 7 [55680/60000 (93%)]	Loss: 0.142812
Train Epoch: 7 [56320/60000 (94%)]	Loss: 0.199249
Train Epoch: 7 [56960/60000 (95%)]	Loss: 0.353678
Train Epoch: 7 [57600/60000 (96%)]	Loss: 0.137139
Train Epoch: 7 [58240/60000 (97%)]	Loss: 0.142680
Train Epoch: 7 [58880/60000 (98%)]	Loss: 0.081703
Train Epoch: 7 [59520/60000 (99%)]	Loss: 0.156241

Test set: Average loss: 0.1148, Accuracy: 9644/10000 (96%)

Train Epoch: 8 [0/60000 (0%)]	Loss: 0.109023
Train Epoch: 8 [640/60000 (1%)]	Loss: 0.181544
Train Epoch: 8 [1280/60000 (2%)]	Loss: 0.288531
Train Epoch: 8 [1920/60000 (3%)]	Loss: 0.133599
Train Epoch: 8 [2560/60000 (4%)]	Loss: 0.209877
Train Epoch: 8 [3200/60000 (5%)]	Loss: 0.356035
Train Epoch: 8 [3840/60000 (6%)]	Loss: 0.155149
Train Epoch: 8 [4480/60000 (7%)]	Loss: 0.198487
Train Epoch: 8 [5120/60000 (9%)]	Loss: 0.070951
Train Epoch: 8 [5760/60000 (10%)]	Loss: 0.110908
Train Epoch: 8 [6400/60000 (11%)]	Loss: 0.131621
Train Epoch: 8 [7040/60000 (12%)]	Loss: 0.173661
Train Epoch: 8 [7680/60000 (13%)]	Loss: 0.196991
Train Epoch: 8 [8320/60000 (14%)]	Loss: 0.256574
Train Epoch: 8 [8960/60000 (15%)]	Loss: 0.163070
Train Epoch: 8 [9600/60000 (16%)]	Loss: 0.258563
Train Epoch: 8 [10240/60000 (17%)]	Loss: 0.299303
Train Epoch: 8 [10880/60000 (18%)]	Loss: 0.138878
Train Epoch: 8 [11520/60000 (19%)]	Loss: 0.209650
Train Epoch: 8 [12160/60000 (20%)]	Loss: 0.103382
Train Epoch: 8 [12800/60000 (21%)]	Loss: 0.395685
Train Epoch: 8 [13440/60000 (22%)]	Loss: 0.374343
Train Epoch: 8 [14080/60000 (23%)]	Loss: 0.121908
Train Epoch: 8 [14720/60000 (25%)]	Loss: 0.213618
Train Epoch: 8 [15360/60000 (26%)]	Loss: 0.183306
Train Epoch: 8 [16000/60000 (27%)]	Loss: 0.280544
Train Epoch: 8 [16640/60000 (28%)]	Loss: 0.115377
Train Epoch: 8 [17280/60000 (29%)]	Loss: 0.155050
Train Epoch: 8 [17920/60000 (30%)]	Loss: 0.179188
Train Epoch: 8 [18560/60000 (31%)]	Loss: 0.232982
Train Epoch: 8 [19200/60000 (32%)]	Loss: 0.138249
Train Epoch: 8 [19840/60000 (33%)]	Loss: 0.218475
Train Epoch: 8 [20480/60000 (34%)]	Loss: 0.165830
Train Epoch: 8 [21120/60000 (35%)]	Loss: 0.245083
Train Epoch: 8 [21760/60000 (36%)]	Loss: 0.123305
Train Epoch: 8 [22400/60000 (37%)]	Loss: 0.232107
Train Epoch: 8 [23040/60000 (38%)]	Loss: 0.075936
Train Epoch: 8 [23680/60000 (39%)]	Loss: 0.077019
Train Epoch: 8 [24320/60000 (41%)]	Loss: 0.370740
Train Epoch: 8 [24960/60000 (42%)]	Loss: 0.147005
Train Epoch: 8 [25600/60000 (43%)]	Loss: 0.251076
Train Epoch: 8 [26240/60000 (44%)]	Loss: 0.134098
Train Epoch: 8 [26880/60000 (45%)]	Loss: 0.204058
Train Epoch: 8 [27520/60000 (46%)]	Loss: 0.172644
Train Epoch: 8 [28160/60000 (47%)]	Loss: 0.183753
Train Epoch: 8 [28800/60000 (48%)]	Loss: 0.300355
Train Epoch: 8 [29440/60000 (49%)]	Loss: 0.124219
Train Epoch: 8 [30080/60000 (50%)]	Loss: 0.143376
Train Epoch: 8 [30720/60000 (51%)]	Loss: 0.113705
Train Epoch: 8 [31360/60000 (52%)]	Loss: 0.306137
Train Epoch: 8 [32000/60000 (53%)]	Loss: 0.091511
Train Epoch: 8 [32640/60000 (54%)]	Loss: 0.256927
Train Epoch: 8 [33280/60000 (55%)]	Loss: 0.161836
Train Epoch: 8 [33920/60000 (57%)]	Loss: 0.555463
Train Epoch: 8 [34560/60000 (58%)]	Loss: 0.169873
Train Epoch: 8 [35200/60000 (59%)]	Loss: 0.101561
Train Epoch: 8 [35840/60000 (60%)]	Loss: 0.223970
Train Epoch: 8 [36480/60000 (61%)]	Loss: 0.127177
Train Epoch: 8 [37120/60000 (62%)]	Loss: 0.192811
Train Epoch: 8 [37760/60000 (63%)]	Loss: 0.173766
Train Epoch: 8 [38400/60000 (64%)]	Loss: 0.279033
Train Epoch: 8 [39040/60000 (65%)]	Loss: 0.204195
Train Epoch: 8 [39680/60000 (66%)]	Loss: 0.363222
Train Epoch: 8 [40320/60000 (67%)]	Loss: 0.254526
Train Epoch: 8 [40960/60000 (68%)]	Loss: 0.171040
Train Epoch: 8 [41600/60000 (69%)]	Loss: 0.097153
Train Epoch: 8 [42240/60000 (70%)]	Loss: 0.120694
Train Epoch: 8 [42880/60000 (71%)]	Loss: 0.174125
Train Epoch: 8 [43520/60000 (72%)]	Loss: 0.221220
Train Epoch: 8 [44160/60000 (74%)]	Loss: 0.281434
Train Epoch: 8 [44800/60000 (75%)]	Loss: 0.192915
Train Epoch: 8 [45440/60000 (76%)]	Loss: 0.210514
Train Epoch: 8 [46080/60000 (77%)]	Loss: 0.170239
Train Epoch: 8 [46720/60000 (78%)]	Loss: 0.173014
Train Epoch: 8 [47360/60000 (79%)]	Loss: 0.194060
Train Epoch: 8 [48000/60000 (80%)]	Loss: 0.143662
Train Epoch: 8 [48640/60000 (81%)]	Loss: 0.193723
Train Epoch: 8 [49280/60000 (82%)]	Loss: 0.422882
Train Epoch: 8 [49920/60000 (83%)]	Loss: 0.111137
Train Epoch: 8 [50560/60000 (84%)]	Loss: 0.490160
Train Epoch: 8 [51200/60000 (85%)]	Loss: 0.252686
Train Epoch: 8 [51840/60000 (86%)]	Loss: 0.164936
Train Epoch: 8 [52480/60000 (87%)]	Loss: 0.177516
Train Epoch: 8 [53120/60000 (88%)]	Loss: 0.089903
Train Epoch: 8 [53760/60000 (90%)]	Loss: 0.169808
Train Epoch: 8 [54400/60000 (91%)]	Loss: 0.137769
Train Epoch: 8 [55040/60000 (92%)]	Loss: 0.383668
Train Epoch: 8 [55680/60000 (93%)]	Loss: 0.170156
Train Epoch: 8 [56320/60000 (94%)]	Loss: 0.161735
Train Epoch: 8 [56960/60000 (95%)]	Loss: 0.080664
Train Epoch: 8 [57600/60000 (96%)]	Loss: 0.189939
Train Epoch: 8 [58240/60000 (97%)]	Loss: 0.415109
Train Epoch: 8 [58880/60000 (98%)]	Loss: 0.110014
Train Epoch: 8 [59520/60000 (99%)]	Loss: 0.191323

Test set: Average loss: 0.1131, Accuracy: 9642/10000 (96%)

Train Epoch: 9 [0/60000 (0%)]	Loss: 0.134486
Train Epoch: 9 [640/60000 (1%)]	Loss: 0.145529
Train Epoch: 9 [1280/60000 (2%)]	Loss: 0.132028
Train Epoch: 9 [1920/60000 (3%)]	Loss: 0.317683
Train Epoch: 9 [2560/60000 (4%)]	Loss: 0.322428
Train Epoch: 9 [3200/60000 (5%)]	Loss: 0.160920
Train Epoch: 9 [3840/60000 (6%)]	Loss: 0.244906
Train Epoch: 9 [4480/60000 (7%)]	Loss: 0.211514
Train Epoch: 9 [5120/60000 (9%)]	Loss: 0.240638
Train Epoch: 9 [5760/60000 (10%)]	Loss: 0.096346
Train Epoch: 9 [6400/60000 (11%)]	Loss: 0.278354
Train Epoch: 9 [7040/60000 (12%)]	Loss: 0.107719
Train Epoch: 9 [7680/60000 (13%)]	Loss: 0.340239
Train Epoch: 9 [8320/60000 (14%)]	Loss: 0.050426
Train Epoch: 9 [8960/60000 (15%)]	Loss: 0.118049
Train Epoch: 9 [9600/60000 (16%)]	Loss: 0.158063
Train Epoch: 9 [10240/60000 (17%)]	Loss: 0.140197
Train Epoch: 9 [10880/60000 (18%)]	Loss: 0.169613
Train Epoch: 9 [11520/60000 (19%)]	Loss: 0.235501
Train Epoch: 9 [12160/60000 (20%)]	Loss: 0.237548
Train Epoch: 9 [12800/60000 (21%)]	Loss: 0.296131
Train Epoch: 9 [13440/60000 (22%)]	Loss: 0.217711
Train Epoch: 9 [14080/60000 (23%)]	Loss: 0.222695
Train Epoch: 9 [14720/60000 (25%)]	Loss: 0.147130
Train Epoch: 9 [15360/60000 (26%)]	Loss: 0.048264
Train Epoch: 9 [16000/60000 (27%)]	Loss: 0.117625
Train Epoch: 9 [16640/60000 (28%)]	Loss: 0.358406
Train Epoch: 9 [17280/60000 (29%)]	Loss: 0.109254
Train Epoch: 9 [17920/60000 (30%)]	Loss: 0.095456
Train Epoch: 9 [18560/60000 (31%)]	Loss: 0.155702
Train Epoch: 9 [19200/60000 (32%)]	Loss: 0.282471
Train Epoch: 9 [19840/60000 (33%)]	Loss: 0.175257
Train Epoch: 9 [20480/60000 (34%)]	Loss: 0.072716
Train Epoch: 9 [21120/60000 (35%)]	Loss: 0.040064
Train Epoch: 9 [21760/60000 (36%)]	Loss: 0.261501
Train Epoch: 9 [22400/60000 (37%)]	Loss: 0.069375
Train Epoch: 9 [23040/60000 (38%)]	Loss: 0.077465
Train Epoch: 9 [23680/60000 (39%)]	Loss: 0.116633
Train Epoch: 9 [24320/60000 (41%)]	Loss: 0.174729
Train Epoch: 9 [24960/60000 (42%)]	Loss: 0.083157
Train Epoch: 9 [25600/60000 (43%)]	Loss: 0.072483
Train Epoch: 9 [26240/60000 (44%)]	Loss: 0.157724
Train Epoch: 9 [26880/60000 (45%)]	Loss: 0.212585
Train Epoch: 9 [27520/60000 (46%)]	Loss: 0.347594
Train Epoch: 9 [28160/60000 (47%)]	Loss: 0.122578
Train Epoch: 9 [28800/60000 (48%)]	Loss: 0.192854
Train Epoch: 9 [29440/60000 (49%)]	Loss: 0.050552
Train Epoch: 9 [30080/60000 (50%)]	Loss: 0.176862
Train Epoch: 9 [30720/60000 (51%)]	Loss: 0.194132
Train Epoch: 9 [31360/60000 (52%)]	Loss: 0.149291
Train Epoch: 9 [32000/60000 (53%)]	Loss: 0.087806
Train Epoch: 9 [32640/60000 (54%)]	Loss: 0.095711
Train Epoch: 9 [33280/60000 (55%)]	Loss: 0.153181
Train Epoch: 9 [33920/60000 (57%)]	Loss: 0.139424
Train Epoch: 9 [34560/60000 (58%)]	Loss: 0.173962
Train Epoch: 9 [35200/60000 (59%)]	Loss: 0.163929
Train Epoch: 9 [35840/60000 (60%)]	Loss: 0.120565
Train Epoch: 9 [36480/60000 (61%)]	Loss: 0.163754
Train Epoch: 9 [37120/60000 (62%)]	Loss: 0.130195
Train Epoch: 9 [37760/60000 (63%)]	Loss: 0.124026
Train Epoch: 9 [38400/60000 (64%)]	Loss: 0.143603
Train Epoch: 9 [39040/60000 (65%)]	Loss: 0.244824
Train Epoch: 9 [39680/60000 (66%)]	Loss: 0.098781
Train Epoch: 9 [40320/60000 (67%)]	Loss: 0.223378
Train Epoch: 9 [40960/60000 (68%)]	Loss: 0.256997
Train Epoch: 9 [41600/60000 (69%)]	Loss: 0.151418
Train Epoch: 9 [42240/60000 (70%)]	Loss: 0.304942
Train Epoch: 9 [42880/60000 (71%)]	Loss: 0.150654
Train Epoch: 9 [43520/60000 (72%)]	Loss: 0.434017
Train Epoch: 9 [44160/60000 (74%)]	Loss: 0.225052
Train Epoch: 9 [44800/60000 (75%)]	Loss: 0.120827
Train Epoch: 9 [45440/60000 (76%)]	Loss: 0.148356
Train Epoch: 9 [46080/60000 (77%)]	Loss: 0.080645
Train Epoch: 9 [46720/60000 (78%)]	Loss: 0.324531
Train Epoch: 9 [47360/60000 (79%)]	Loss: 0.049724
Train Epoch: 9 [48000/60000 (80%)]	Loss: 0.145968
Train Epoch: 9 [48640/60000 (81%)]	Loss: 0.277178
Train Epoch: 9 [49280/60000 (82%)]	Loss: 0.190546
Train Epoch: 9 [49920/60000 (83%)]	Loss: 0.187420
Train Epoch: 9 [50560/60000 (84%)]	Loss: 0.478519
Train Epoch: 9 [51200/60000 (85%)]	Loss: 0.172260
Train Epoch: 9 [51840/60000 (86%)]	Loss: 0.458143
Train Epoch: 9 [52480/60000 (87%)]	Loss: 0.047302
Train Epoch: 9 [53120/60000 (88%)]	Loss: 0.161907
Train Epoch: 9 [53760/60000 (90%)]	Loss: 0.086500
Train Epoch: 9 [54400/60000 (91%)]	Loss: 0.120634
Train Epoch: 9 [55040/60000 (92%)]	Loss: 0.365175
Train Epoch: 9 [55680/60000 (93%)]	Loss: 0.108845
Train Epoch: 9 [56320/60000 (94%)]	Loss: 0.180057
Train Epoch: 9 [56960/60000 (95%)]	Loss: 0.121479
Train Epoch: 9 [57600/60000 (96%)]	Loss: 0.223744
Train Epoch: 9 [58240/60000 (97%)]	Loss: 0.111112
Train Epoch: 9 [58880/60000 (98%)]	Loss: 0.122280
Train Epoch: 9 [59520/60000 (99%)]	Loss: 0.171944

Test set: Average loss: 0.1123, Accuracy: 9655/10000 (97%)

Train Epoch: 10 [0/60000 (0%)]	Loss: 0.093566
Train Epoch: 10 [640/60000 (1%)]	Loss: 0.134193
Train Epoch: 10 [1280/60000 (2%)]	Loss: 0.041761
Train Epoch: 10 [1920/60000 (3%)]	Loss: 0.384804
Train Epoch: 10 [2560/60000 (4%)]	Loss: 0.064660
Train Epoch: 10 [3200/60000 (5%)]	Loss: 0.210541
Train Epoch: 10 [3840/60000 (6%)]	Loss: 0.101508
Train Epoch: 10 [4480/60000 (7%)]	Loss: 0.211079
Train Epoch: 10 [5120/60000 (9%)]	Loss: 0.201319
Train Epoch: 10 [5760/60000 (10%)]	Loss: 0.264397
Train Epoch: 10 [6400/60000 (11%)]	Loss: 0.169369
Train Epoch: 10 [7040/60000 (12%)]	Loss: 0.229273
Train Epoch: 10 [7680/60000 (13%)]	Loss: 0.192934
Train Epoch: 10 [8320/60000 (14%)]	Loss: 0.421029
Train Epoch: 10 [8960/60000 (15%)]	Loss: 0.091148
Train Epoch: 10 [9600/60000 (16%)]	Loss: 0.244831
Train Epoch: 10 [10240/60000 (17%)]	Loss: 0.220884
Train Epoch: 10 [10880/60000 (18%)]	Loss: 0.110764
Train Epoch: 10 [11520/60000 (19%)]	Loss: 0.102608
Train Epoch: 10 [12160/60000 (20%)]	Loss: 0.210546
Train Epoch: 10 [12800/60000 (21%)]	Loss: 0.252782
Train Epoch: 10 [13440/60000 (22%)]	Loss: 0.088752
Train Epoch: 10 [14080/60000 (23%)]	Loss: 0.142819
Train Epoch: 10 [14720/60000 (25%)]	Loss: 0.088671
Train Epoch: 10 [15360/60000 (26%)]	Loss: 0.409945
Train Epoch: 10 [16000/60000 (27%)]	Loss: 0.090287
Train Epoch: 10 [16640/60000 (28%)]	Loss: 0.120808
Train Epoch: 10 [17280/60000 (29%)]	Loss: 0.242651
Train Epoch: 10 [17920/60000 (30%)]	Loss: 0.080944
Train Epoch: 10 [18560/60000 (31%)]	Loss: 0.202016
Train Epoch: 10 [19200/60000 (32%)]	Loss: 0.325418
Train Epoch: 10 [19840/60000 (33%)]	Loss: 0.068922
Train Epoch: 10 [20480/60000 (34%)]	Loss: 0.141905
Train Epoch: 10 [21120/60000 (35%)]	Loss: 0.324767
Train Epoch: 10 [21760/60000 (36%)]	Loss: 0.243262
Train Epoch: 10 [22400/60000 (37%)]	Loss: 0.123363
Train Epoch: 10 [23040/60000 (38%)]	Loss: 0.136653
Train Epoch: 10 [23680/60000 (39%)]	Loss: 0.249988
Train Epoch: 10 [24320/60000 (41%)]	Loss: 0.081585
Train Epoch: 10 [24960/60000 (42%)]	Loss: 0.110932
Train Epoch: 10 [25600/60000 (43%)]	Loss: 0.128631
Train Epoch: 10 [26240/60000 (44%)]	Loss: 0.270613
Train Epoch: 10 [26880/60000 (45%)]	Loss: 0.248076
Train Epoch: 10 [27520/60000 (46%)]	Loss: 0.158133
Train Epoch: 10 [28160/60000 (47%)]	Loss: 0.172089
Train Epoch: 10 [28800/60000 (48%)]	Loss: 0.069662
Train Epoch: 10 [29440/60000 (49%)]	Loss: 0.125624
Train Epoch: 10 [30080/60000 (50%)]	Loss: 0.327548
Train Epoch: 10 [30720/60000 (51%)]	Loss: 0.222891
Train Epoch: 10 [31360/60000 (52%)]	Loss: 0.054389
Train Epoch: 10 [32000/60000 (53%)]	Loss: 0.143442
Train Epoch: 10 [32640/60000 (54%)]	Loss: 0.201285
Train Epoch: 10 [33280/60000 (55%)]	Loss: 0.105120
Train Epoch: 10 [33920/60000 (57%)]	Loss: 0.376412
Train Epoch: 10 [34560/60000 (58%)]	Loss: 0.392626
Train Epoch: 10 [35200/60000 (59%)]	Loss: 0.226145
Train Epoch: 10 [35840/60000 (60%)]	Loss: 0.220339
Train Epoch: 10 [36480/60000 (61%)]	Loss: 0.105373
Train Epoch: 10 [37120/60000 (62%)]	Loss: 0.166781
Train Epoch: 10 [37760/60000 (63%)]	Loss: 0.274327
Train Epoch: 10 [38400/60000 (64%)]	Loss: 0.058400
Train Epoch: 10 [39040/60000 (65%)]	Loss: 0.422740
Train Epoch: 10 [39680/60000 (66%)]	Loss: 0.340481
Train Epoch: 10 [40320/60000 (67%)]	Loss: 0.212057
Train Epoch: 10 [40960/60000 (68%)]	Loss: 0.343123
Train Epoch: 10 [41600/60000 (69%)]	Loss: 0.132923
Train Epoch: 10 [42240/60000 (70%)]	Loss: 0.174949
Train Epoch: 10 [42880/60000 (71%)]	Loss: 0.146879
Train Epoch: 10 [43520/60000 (72%)]	Loss: 0.060694
Train Epoch: 10 [44160/60000 (74%)]	Loss: 0.494061
Train Epoch: 10 [44800/60000 (75%)]	Loss: 0.239149
Train Epoch: 10 [45440/60000 (76%)]	Loss: 0.317733
Train Epoch: 10 [46080/60000 (77%)]	Loss: 0.225820
Train Epoch: 10 [46720/60000 (78%)]	Loss: 0.127770
Train Epoch: 10 [47360/60000 (79%)]	Loss: 0.165582
Train Epoch: 10 [48000/60000 (80%)]	Loss: 0.134304
Train Epoch: 10 [48640/60000 (81%)]	Loss: 0.134402
Train Epoch: 10 [49280/60000 (82%)]	Loss: 0.247541
Train Epoch: 10 [49920/60000 (83%)]	Loss: 0.135421
Train Epoch: 10 [50560/60000 (84%)]	Loss: 0.211685
Train Epoch: 10 [51200/60000 (85%)]	Loss: 0.186630
Train Epoch: 10 [51840/60000 (86%)]	Loss: 0.155687
Train Epoch: 10 [52480/60000 (87%)]	Loss: 0.101617
Train Epoch: 10 [53120/60000 (88%)]	Loss: 0.219486
Train Epoch: 10 [53760/60000 (90%)]	Loss: 0.127039
Train Epoch: 10 [54400/60000 (91%)]	Loss: 0.165900
Train Epoch: 10 [55040/60000 (92%)]	Loss: 0.198675
Train Epoch: 10 [55680/60000 (93%)]	Loss: 0.218077
Train Epoch: 10 [56320/60000 (94%)]	Loss: 0.213727
Train Epoch: 10 [56960/60000 (95%)]	Loss: 0.171589
Train Epoch: 10 [57600/60000 (96%)]	Loss: 0.251572
Train Epoch: 10 [58240/60000 (97%)]	Loss: 0.236784
Train Epoch: 10 [58880/60000 (98%)]	Loss: 0.087599
Train Epoch: 10 [59520/60000 (99%)]	Loss: 0.189522

Test set: Average loss: 0.1113, Accuracy: 9654/10000 (97%)

Train Epoch: 11 [0/60000 (0%)]	Loss: 0.235960
Train Epoch: 11 [640/60000 (1%)]	Loss: 0.167835
Train Epoch: 11 [1280/60000 (2%)]	Loss: 0.174843
Train Epoch: 11 [1920/60000 (3%)]	Loss: 0.308146
Train Epoch: 11 [2560/60000 (4%)]	Loss: 0.114942
Train Epoch: 11 [3200/60000 (5%)]	Loss: 0.217427
Train Epoch: 11 [3840/60000 (6%)]	Loss: 0.121441
Train Epoch: 11 [4480/60000 (7%)]	Loss: 0.050809
Train Epoch: 11 [5120/60000 (9%)]	Loss: 0.104481
Train Epoch: 11 [5760/60000 (10%)]	Loss: 0.069271
Train Epoch: 11 [6400/60000 (11%)]	Loss: 0.087505
Train Epoch: 11 [7040/60000 (12%)]	Loss: 0.281273
Train Epoch: 11 [7680/60000 (13%)]	Loss: 0.066487
Train Epoch: 11 [8320/60000 (14%)]	Loss: 0.198399
Train Epoch: 11 [8960/60000 (15%)]	Loss: 0.197796
Train Epoch: 11 [9600/60000 (16%)]	Loss: 0.139719
Train Epoch: 11 [10240/60000 (17%)]	Loss: 0.232512
Train Epoch: 11 [10880/60000 (18%)]	Loss: 0.235570
Train Epoch: 11 [11520/60000 (19%)]	Loss: 0.120451
Train Epoch: 11 [12160/60000 (20%)]	Loss: 0.083354
Train Epoch: 11 [12800/60000 (21%)]	Loss: 0.154848
Train Epoch: 11 [13440/60000 (22%)]	Loss: 0.093116
Train Epoch: 11 [14080/60000 (23%)]	Loss: 0.114692
Train Epoch: 11 [14720/60000 (25%)]	Loss: 0.113381
Train Epoch: 11 [15360/60000 (26%)]	Loss: 0.063236
Train Epoch: 11 [16000/60000 (27%)]	Loss: 0.232369
Train Epoch: 11 [16640/60000 (28%)]	Loss: 0.062141
Train Epoch: 11 [17280/60000 (29%)]	Loss: 0.686848
Train Epoch: 11 [17920/60000 (30%)]	Loss: 0.188781
Train Epoch: 11 [18560/60000 (31%)]	Loss: 0.056175
Train Epoch: 11 [19200/60000 (32%)]	Loss: 0.184541
Train Epoch: 11 [19840/60000 (33%)]	Loss: 0.299241
Train Epoch: 11 [20480/60000 (34%)]	Loss: 0.233056
Train Epoch: 11 [21120/60000 (35%)]	Loss: 0.239325
Train Epoch: 11 [21760/60000 (36%)]	Loss: 0.175022
Train Epoch: 11 [22400/60000 (37%)]	Loss: 0.102195
Train Epoch: 11 [23040/60000 (38%)]	Loss: 0.327596
Train Epoch: 11 [23680/60000 (39%)]	Loss: 0.322402
Train Epoch: 11 [24320/60000 (41%)]	Loss: 0.195657
Train Epoch: 11 [24960/60000 (42%)]	Loss: 0.238567
Train Epoch: 11 [25600/60000 (43%)]	Loss: 0.135295
Train Epoch: 11 [26240/60000 (44%)]	Loss: 0.117559
Train Epoch: 11 [26880/60000 (45%)]	Loss: 0.158583
Train Epoch: 11 [27520/60000 (46%)]	Loss: 0.191617
Train Epoch: 11 [28160/60000 (47%)]	Loss: 0.136813
Train Epoch: 11 [28800/60000 (48%)]	Loss: 0.339349
Train Epoch: 11 [29440/60000 (49%)]	Loss: 0.152175
Train Epoch: 11 [30080/60000 (50%)]	Loss: 0.308578
Train Epoch: 11 [30720/60000 (51%)]	Loss: 0.277453
Train Epoch: 11 [31360/60000 (52%)]	Loss: 0.256014
Train Epoch: 11 [32000/60000 (53%)]	Loss: 0.133715
Train Epoch: 11 [32640/60000 (54%)]	Loss: 0.122507
Train Epoch: 11 [33280/60000 (55%)]	Loss: 0.195420
Train Epoch: 11 [33920/60000 (57%)]	Loss: 0.191009
Train Epoch: 11 [34560/60000 (58%)]	Loss: 0.082275
Train Epoch: 11 [35200/60000 (59%)]	Loss: 0.110323
Train Epoch: 11 [35840/60000 (60%)]	Loss: 0.287151
Train Epoch: 11 [36480/60000 (61%)]	Loss: 0.130726
Train Epoch: 11 [37120/60000 (62%)]	Loss: 0.287514
Train Epoch: 11 [37760/60000 (63%)]	Loss: 0.255524
Train Epoch: 11 [38400/60000 (64%)]	Loss: 0.087716
Train Epoch: 11 [39040/60000 (65%)]	Loss: 0.118662
Train Epoch: 11 [39680/60000 (66%)]	Loss: 0.210316
Train Epoch: 11 [40320/60000 (67%)]	Loss: 0.155097
Train Epoch: 11 [40960/60000 (68%)]	Loss: 0.051093
Train Epoch: 11 [41600/60000 (69%)]	Loss: 0.137276
Train Epoch: 11 [42240/60000 (70%)]	Loss: 0.091976
Train Epoch: 11 [42880/60000 (71%)]	Loss: 0.075006
Train Epoch: 11 [43520/60000 (72%)]	Loss: 0.189657
Train Epoch: 11 [44160/60000 (74%)]	Loss: 0.170464
Train Epoch: 11 [44800/60000 (75%)]	Loss: 0.215973
Train Epoch: 11 [45440/60000 (76%)]	Loss: 0.102701
Train Epoch: 11 [46080/60000 (77%)]	Loss: 0.129028
Train Epoch: 11 [46720/60000 (78%)]	Loss: 0.049245
Train Epoch: 11 [47360/60000 (79%)]	Loss: 0.251860
Train Epoch: 11 [48000/60000 (80%)]	Loss: 0.271586
Train Epoch: 11 [48640/60000 (81%)]	Loss: 0.138651
Train Epoch: 11 [49280/60000 (82%)]	Loss: 0.114306
Train Epoch: 11 [49920/60000 (83%)]	Loss: 0.335982
Train Epoch: 11 [50560/60000 (84%)]	Loss: 0.216970
Train Epoch: 11 [51200/60000 (85%)]	Loss: 0.484110
Train Epoch: 11 [51840/60000 (86%)]	Loss: 0.326935
Train Epoch: 11 [52480/60000 (87%)]	Loss: 0.462551
Train Epoch: 11 [53120/60000 (88%)]	Loss: 0.091771
Train Epoch: 11 [53760/60000 (90%)]	Loss: 0.258506
Train Epoch: 11 [54400/60000 (91%)]	Loss: 0.043696
Train Epoch: 11 [55040/60000 (92%)]	Loss: 0.170922
Train Epoch: 11 [55680/60000 (93%)]	Loss: 0.272590
Train Epoch: 11 [56320/60000 (94%)]	Loss: 0.110973
Train Epoch: 11 [56960/60000 (95%)]	Loss: 0.237905
Train Epoch: 11 [57600/60000 (96%)]	Loss: 0.144689
Train Epoch: 11 [58240/60000 (97%)]	Loss: 0.395026
Train Epoch: 11 [58880/60000 (98%)]	Loss: 0.305490
Train Epoch: 11 [59520/60000 (99%)]	Loss: 0.208197

Test set: Average loss: 0.1105, Accuracy: 9657/10000 (97%)

Train Epoch: 12 [0/60000 (0%)]	Loss: 0.188998
Train Epoch: 12 [640/60000 (1%)]	Loss: 0.257521
Train Epoch: 12 [1280/60000 (2%)]	Loss: 0.272332
Train Epoch: 12 [1920/60000 (3%)]	Loss: 0.231270
Train Epoch: 12 [2560/60000 (4%)]	Loss: 0.080326
Train Epoch: 12 [3200/60000 (5%)]	Loss: 0.168088
Train Epoch: 12 [3840/60000 (6%)]	Loss: 0.434801
Train Epoch: 12 [4480/60000 (7%)]	Loss: 0.167447
Train Epoch: 12 [5120/60000 (9%)]	Loss: 0.049758
Train Epoch: 12 [5760/60000 (10%)]	Loss: 0.036590
